t,x1,x2,v1,v2
43.33722287047841,-0.3038373364364587,0.5930938852306818,0.46229332430128367,1.4473660009163496
43.3472245374229,-0.29913855192218286,0.6074478809504915,0.4788758487833368,1.4188492357314153
43.35722620436739,-0.2942753363729487,0.6215144092182834,0.49531384978579523,1.3897192347188192
43.36722787131189,-0.2892490007679726,0.635286847795673,0.5115981108146888,1.3599898883432902
43.37722953825638,-0.2840609494771386,0.6487587719838678,0.5277195222443696,1.329675281972158
43.38723120520087,-0.27871268026097745,0.6619239546237254,0.5436690813175814,1.2987896958752256
43.39723287214536,-0.27320578427068043,0.6747763660957155,0.5594378921454137,1.2673476052248542
43.40723453908985,-0.26754194604809595,0.687310174319928,0.5750171657073129,1.2353636800959407
43.41723620603434,-0.2617229435257296,0.6995197447560748,0.5903982198510822,1.2028527854659203
43.42723787297883,-0.25575064802674413,0.7113996404034886,0.6055724792928822,1.1698299812147641
43.437239539923326,-0.24962702426495503,0.7229446218011311,0.6205314756172409,1.136310522124956
43.447241206867815,-0.24335413034484799,0.734149647027561,0.6352668472770113,1.1023098578815886
43.457242873812305,-0.23693411776155282,0.745009871700983,0.6497703395934359,1.0678436330722207
43.467244540756795,-0.2303692314008609,0.7555206489792139,0.6640338047561032,1.0329276871869701
43.477246207701285,-0.22366180953922069,0.7656775295596927,0.6780492018229587,0.9975780546184926
43.487247874645774,-0.21681428384373774,0.7754762616794786,0.691808596720305,0.9618109646619801
43.497249541590264,-0.2098291793721747,0.7849127911152526,0.705304162242802,0.925642841515162
43.507251208534754,-0.20270911457295154,0.7939832611833166,0.718528178053466,0.8890903042783036
43.51725287547925,-0.19545680128514004,0.8026840127395998,0.7314730306836801,0.8521701669541818
43.52725454242374,-0.18807504473848466,0.8110115841796337,0.7441312135331566,0.8148994384481885
43.53725620936823,-0.18056674355337163,0.8189627114385905,0.7564953268699927,0.7772953225681737
43.54725787631272,-0.17293488974084933,0.8265343279912563,0.7685580778306329,0.7393752180245503
43.55725954325721,-0.16518256870262335,0.8337235648520389,0.7803122804198792,0.7011567184302689
43.5672612102017,-0.15731295923105648,0.8405277505749675,0.7917508555108906,0.6626576123008158
43.57726287714619,-0.14932933350916852,0.8469444112536916,0.8028668308451831,0.6238958830542145
43.58726454409069,-0.14123505711063067,0.8529712705214867,0.8136533410326368,0.5848897090109977
43.597266211035176,-0.13303358899978865,0.8586062495512365,0.8241036275514666,0.5456574633943181
43.607267877979666,-0.12472848153162805,0.863847467055459,0.8342110387482672,0.5062177143297824
43.617269544924156,-0.11632338045179721,0.8686932392862886,0.8439690298379829,0.466589224845561
43.627271211868646,-0.10782202489660178,0.8731420800354814,0.8533711629039145,0.42679095287236146
43.637272878813135,-0.09922824739300451,0.8771927006344138,0.86241110689772,0.3868420512434292
43.647274545757625,-0.09054597385862526,0.8808440099540842,0.871082637639415,0.3467618676945443
43.65727621270212,-0.08177922360173462,0.8840951144051141,0.879379637817377,0.30656994486399736
43.66727787964661,-0.07293210932127941,0.8869453179377389,0.8872960969883237,0.2662860202926993
43.6772795465911,-0.06400883710684468,0.8893941220418228,0.894826111577347,0.22593002642401472
43.68728121353559,-0.055013706438678756,0.8914412257468485,0.9019638848778908,0.18552209060387126
43.69728288048008,-0.04595111018768733,0.8930865256219196,0.9087037270517548,0.14508253508073476
43.70728454742457,-0.03682553461543303,0.8943301157757614,0.9150400551290965,0.10463187700560717
43.71728621436906,-0.02764155937413576,0.8951722878567199,0.9209673930084306,0.06419082843202739
43.72728788131355,-0.018402145344107737,0.8956137712098677,0.9264846290018315,0.02377030959850076
43.73728954825805,-0.009109170357927535,0.8956551058262525,0.931592907663283,-0.016624442678980403
43.74729121520254,0.00023298213507948543,0.8952962962330057,0.9362869044060215,-0.05697318991895442
43.75729288214703,0.009619893279693002,0.8945375308177742,0.9405614821971421,-0.09725574993627145
43.76729454909152,0.019047138786432043,0.8933791881875295,0.9444117690780824,-0.13745217544518987
43.77729621603601,0.028510288931561593,0.891821837168568,0.9478331581646267,-0.1775427540594048
43.787297882980496,0.038004908557092515,0.8898662368065107,0.9508213076469052,-0.2175080082920482
43.797299549924986,0.04752655707078164,0.8875133363663036,0.9533721407893949,-0.2573286955556891
43.80730121686948,0.05707078844613846,0.8847642753322152,0.9554818459309204,-0.29698580816236103
43.81730288381397,0.06663315122239809,0.8816203834078451,0.9571468764846485,-0.3364605733234504
43.82730455075846,0.07620918850456188,0.8780831805161117,0.9583639509380968,-0.37573445314986464
43.83730621770295,0.08579443796337032,0.8741543767992599,0.9591300528531278,-0.41478914465191996
43.84730788464744,0.09538443183530985,0.8698358726188599,0.9594424308659505,-0.4536065797393696
43.85730955159193,0.10497469692261288,0.865129758555806,0.9592985986871202,-0.4921689252214031
43.86731121853642,0.1145607545932576,0.8600383154103179,0.9586963351015386,-0.5304585828066473
43.87731288548092,0.12413812078097508,0.854564014201936,0.9576336839684528,-0.5684581891031928
43.88731455242541,0.13370230598522184,0.8487095161695367,0.956108954221459,-0.6061506156184859
43.8973162193699,0.14324881527122066,0.8424776727713104,0.9541207198684974,-0.6435189687594909
43.90731788631439,0.15277314826993363,0.8358715256847757,0.9516678199918556,-0.6805465898325818
43.91731955325888,0.1622707991780686,0.828894306806776,0.948749358748167,-0.7172170550435695
43.92732122020337,0.1717372567580794,0.8215494382534795,0.9453647053684119,-0.7535141754977017
43.93732288714786,0.18116800433816588,0.8138405323603792,0.9415134941579169,-0.7894219971996634
43.94732455409235,0.1905585198122735,0.8057713916822931,0.9371956244963546,-0.8249248010535756
43.957326221036844,0.19990427564010066,0.7973460089933574,0.9324112608377414,-0.8600071028630214
43.967327887981334,0.20920073884707155,0.7885685672870518,0.9271608327104494,-0.8946536533309464
43.977329554925824,0.21844337102437636,0.7794434397761624,0.9214450347171876,-0.928849438059807
43.98733122187031,0.2276276283289443,0.7699751898928062,0.9152648265350148,-0.9625796775514721
43.9973328888148,0.23674896148345076,0.7601685712884252,0.9086214329153358,-0.9958298272072479
44.00733455575929,0.24580281577631707,0.7500285278337857,0.901516343683902,-1.0285855773278763
44.01733622270378,0.2547846310617102,0.7395601936189793,0.8939513137408112,-1.060832853113537
44.02733788964828,0.2636898417595496,0.7287688929534142,0.8859283630605017,-1.0925578146638677
44.03733955659277,0.27251387685548173,0.7176601403658468,0.8774497766917755,-1.1237468569778772
44.04734122353726,0.2812521599009176,0.7062396406043353,0.868518104757764,-1.1543866099540778
44.05734289048175,0.2899001090130083,0.6945132886362703,0.8591361624559508,-1.1844639383903959
44.06734455742624,0.29845313687465047,0.682487169648367,0.8493070300581657,-1.2139659419841946
44.07734622437073,0.30690665073448703,0.6701675590466656,0.8390340529105845,-1.2428799553322751
44.08734789131522,0.3152560524069063,0.657560922456531,0.8283208414337304,-1.2711935479308745
44.09734955825971,0.3234967382720429,0.6446739157226529,0.817171271122472,-1.2988945241756658
44.107351225204205,0.33162409927578324,0.6315133849090365,0.8055894825460166,-1.3259709233617798
44.117352892148695,0.3396335209297419,0.6180863662990397,0.7935798813479424,-1.3524110196837256
44.127354559093185,0.34752038331129714,0.6044000863953174,0.7811471382461496,-1.3782033222355068
44.137356226037674,0.3552800610635673,0.5904619619198586,0.7682961890328927,-1.4033365750105455
